,datadate,tic,prccd,ajexdi,prcod,prchd,prcld,cshtrd
2753,20120811,بترانس.csv,1699.0,1.0,1690.0,1699.0,1661.0,1717569
2754,20120812,بترانس.csv,1731.0,1.0,1764.0,1764.0,1685.0,3707943
2755,20120813,بترانس.csv,1710.0,1.0,1742.0,1758.0,1700.0,1138971
2756,20120814,بترانس.csv,1690.0,1.0,1740.0,1747.0,1677.0,2017049
2757,20120815,بترانس.csv,1704.0,1.0,1737.0,1740.0,1683.0,672702
2758,20120818,بترانس.csv,1738.0,1.0,1704.0,1739.0,1700.0,701155
2759,20120821,بترانس.csv,1786.0,1.0,1760.0,1786.0,1760.0,2821814
2760,20120822,بترانس.csv,1853.0,1.0,1838.0,1853.0,1795.0,3529115
2761,20120825,بترانس.csv,1850.0,1.0,1900.0,1900.0,1842.0,2861151
2762,20120826,بترانس.csv,1801.0,1.0,1851.0,1851.0,1801.0,1093041
2763,20120827,بترانس.csv,1780.0,1.0,1742.0,1799.0,1736.0,1797787
2764,20120902,بترانس.csv,1815.0,1.0,1763.0,1815.0,1762.0,1889300
2765,20120903,بترانس.csv,1884.0,1.0,1830.0,1884.0,1830.0,2185434
2766,20120904,بترانس.csv,1930.0,1.0,1900.0,1949.0,1870.0,1968028
2767,20120905,بترانس.csv,1902.0,1.0,1951.0,1988.0,1900.0,1762129
2768,20120908,بترانس.csv,1853.0,1.0,1918.0,1919.0,1853.0,1383886
2769,20120909,بترانس.csv,1788.0,1.0,1830.0,1830.0,1788.0,764002
2770,20120910,بترانس.csv,1790.0,1.0,1780.0,1829.0,1745.0,1224355
2771,20120911,بترانس.csv,1770.0,1.0,1780.0,1820.0,1762.0,1211611
2772,20120915,بترانس.csv,1780.0,1.0,1792.0,1827.0,1769.0,1432474
2773,20120916,بترانس.csv,1760.0,1.0,1838.0,1838.0,1750.0,1026648
2774,20120917,بترانس.csv,1792.0,1.0,1785.0,1809.0,1750.0,1467016
2775,20120918,بترانس.csv,1839.0,1.0,1794.0,1848.0,1780.0,2498611
2776,20120919,بترانس.csv,1840.0,1.0,1850.0,1880.0,1818.0,3325509
2777,20120922,بترانس.csv,1925.0,1.0,1880.0,1925.0,1880.0,6834118
2778,20120923,بترانس.csv,1940.0,1.0,1996.0,1996.0,1931.0,8334295
2779,20120924,بترانس.csv,2030.0,1.0,1980.0,2059.0,1913.0,3149772
2780,20120925,بترانس.csv,2071.0,1.0,2052.0,2071.0,2040.0,2866303
2781,20120926,بترانس.csv,2149.0,1.0,2149.0,2149.0,2149.0,2210736
2782,20120929,بترانس.csv,2234.0,1.0,2234.0,2234.0,2234.0,342437
2783,20120930,بترانس.csv,2275.0,1.0,2275.0,2275.0,2190.0,10073240
2784,20121001,بترانس.csv,2182.0,1.0,2300.0,2300.0,2182.0,3924664
2785,20121002,بترانس.csv,2138.0,1.0,2138.0,2138.0,2138.0,660315
2786,20121003,بترانس.csv,2100.0,1.0,2070.0,2200.0,2070.0,4704130
2787,20121006,بترانس.csv,2070.0,1.0,2104.0,2190.0,2060.0,1318416
2788,20121007,بترانس.csv,2010.0,1.0,2071.0,2091.0,2010.0,1822998
2789,20121008,بترانس.csv,1980.0,1.0,1971.0,2038.0,1947.0,2352522
2790,20121009,بترانس.csv,1920.0,1.0,1952.0,1989.0,1902.0,2398247
2791,20121010,بترانس.csv,1900.0,1.0,1903.0,1922.0,1864.0,1528650
2792,20121013,بترانس.csv,1959.0,1.0,1901.0,1961.0,1881.0,1600930
2793,20121014,بترانس.csv,2000.0,1.0,1930.0,2000.0,1930.0,743992
2794,20121015,بترانس.csv,2031.0,1.0,2074.0,2074.0,2012.0,2808110
2795,20121016,بترانس.csv,2006.0,1.0,2029.0,2124.0,1985.0,2312445
2796,20121017,بترانس.csv,1961.0,1.0,2039.0,2039.0,1961.0,1035687
2797,20121020,بترانس.csv,1980.0,1.0,1998.0,2001.0,1910.0,2676103
2798,20121021,بترانس.csv,1960.0,1.0,1999.0,2030.0,1942.0,1378367
2799,20121022,بترانس.csv,1930.0,1.0,2000.0,2000.0,1930.0,1264335
2800,20121023,بترانس.csv,1888.0,1.0,1950.0,1950.0,1883.0,1935659
2801,20121024,بترانس.csv,1976.0,1.0,1920.0,1976.0,1881.0,1278898
2802,20121027,بترانس.csv,1900.0,1.0,1948.0,2000.0,1886.0,4776977
2803,20121028,بترانس.csv,1899.0,1.0,1886.0,1919.0,1860.0,2619185
2804,20121029,بترانس.csv,1895.0,1.0,1900.0,1916.0,1870.0,1438352
2805,20121030,بترانس.csv,1880.0,1.0,1901.0,1924.0,1861.0,946902
2806,20121031,بترانس.csv,1865.0,1.0,1850.0,1877.0,1824.0,953916
2807,20121104,بترانس.csv,1881.0,1.0,1880.0,1907.0,1871.0,1551002
2808,20121105,بترانس.csv,1974.0,1.0,1920.0,1974.0,1920.0,3008448
2809,20121106,بترانس.csv,2051.0,1.0,2051.0,2051.0,2051.0,1711335
2810,20121107,بترانس.csv,2051.0,1.0,2133.0,2133.0,2011.0,8256101
2811,20121110,بترانس.csv,2050.0,1.0,2051.0,2079.0,2031.0,3737865
2812,20121111,بترانس.csv,2020.0,1.0,2069.0,2069.0,2001.0,1411995
2813,20121112,بترانس.csv,2019.0,1.0,2030.0,2038.0,1957.0,995829
2814,20121113,بترانس.csv,2084.0,1.0,2031.0,2084.0,2022.0,1086606
2815,20121114,بترانس.csv,2148.0,1.0,2148.0,2148.0,2148.0,835163
2816,20121117,بترانس.csv,2063.0,1.0,2063.0,2140.0,2063.0,5569486
2817,20121118,بترانس.csv,2149.0,1.0,2149.0,2149.0,2149.0,755039
2818,20121119,بترانس.csv,2234.0,1.0,2234.0,2234.0,2234.0,965217
2819,20121120,بترانس.csv,2230.0,1.0,2300.0,2300.0,2202.0,9860442
2820,20121121,بترانس.csv,2355.0,1.0,2240.0,2355.0,2209.0,5485626
2821,20121126,بترانس.csv,2405.0,1.0,2405.0,2405.0,2405.0,727005
2822,20121127,بترانس.csv,2445.0,1.0,2468.0,2498.0,2405.0,7752298
2823,20121128,بترانس.csv,2572.0,1.0,2490.0,2572.0,2420.0,6221140
2824,20121201,بترانس.csv,2500.0,1.0,2600.0,2600.0,2478.0,5715746
2825,20121202,بترانس.csv,2431.0,1.0,2491.0,2520.0,2431.0,4092851
2826,20121203,بترانس.csv,2378.0,1.0,2351.0,2450.0,2351.0,5378002
2827,20121204,بترانس.csv,2419.0,1.0,2382.0,2462.0,2352.0,7340770
2828,20121205,بترانس.csv,2430.0,1.0,2400.0,2495.0,2360.0,3465598
2829,20121208,بترانس.csv,2430.0,1.0,2525.0,2525.0,2418.0,4020407
2830,20121209,بترانس.csv,2464.0,1.0,2450.0,2482.0,2411.0,2437264
2831,20121210,بترانس.csv,2500.0,1.0,2470.0,2525.0,2434.0,1492115
2832,20121211,بترانس.csv,2450.0,1.0,2500.0,2540.0,2450.0,3343384
2833,20121212,بترانس.csv,2460.0,1.0,2510.0,2539.0,2452.0,1035682
2834,20121215,بترانس.csv,2523.0,1.0,2500.0,2576.0,2480.0,3014325
2835,20121216,بترانس.csv,2451.0,1.0,2526.0,2550.0,2445.0,3993292
2836,20121217,بترانس.csv,2458.0,1.0,2450.0,2497.0,2356.0,2824032
2837,20121218,بترانس.csv,2360.0,1.0,2470.0,2480.0,2340.0,2630640
2838,20121219,بترانس.csv,2462.0,1.0,2410.0,2462.0,2330.0,10417605
2839,20121222,بترانس.csv,2442.0,1.0,2500.0,2524.0,2436.0,4028861
2840,20121223,بترانس.csv,2400.0,1.0,2490.0,2520.0,2380.0,5792086
2841,20121224,بترانس.csv,2323.0,1.0,2405.0,2411.0,2323.0,4690741
2842,20121225,بترانس.csv,2257.0,1.0,2300.0,2310.0,2257.0,2398950
2843,20121226,بترانس.csv,2177.0,1.0,2186.0,2249.0,2177.0,6927725
2844,20121229,بترانس.csv,2214.0,1.0,2219.0,2260.0,2110.0,3536661
2845,20121230,بترانس.csv,2270.0,1.0,2260.0,2280.0,2220.0,2126182
2846,20121231,بترانس.csv,2241.0,1.0,2298.0,2298.0,2237.0,1193606
2847,20130101,بترانس.csv,2200.0,1.0,2250.0,2259.0,2187.0,2877172
2848,20130102,بترانس.csv,2165.0,1.0,2187.0,2194.0,2107.0,2895588
2849,20130106,بترانس.csv,2180.0,1.0,2169.0,2190.0,2144.0,1976240
2850,20130107,بترانس.csv,2220.0,1.0,2199.0,2251.0,2170.0,2219604
2851,20130108,بترانس.csv,2227.0,1.0,2251.0,2280.0,2220.0,1374301
2852,20130109,بترانس.csv,2179.0,1.0,2225.0,2225.0,2160.0,1314176
2853,20130113,بترانس.csv,2110.0,1.0,2165.0,2200.0,2093.0,3964018
2854,20130114,بترانس.csv,2186.0,1.0,2162.0,2186.0,2155.0,947088
2855,20130115,بترانس.csv,2201.0,1.0,2266.0,2266.0,2201.0,3412277
2856,20130116,بترانس.csv,2180.0,1.0,2248.0,2248.0,2161.0,940345
2857,20130119,بترانس.csv,2120.0,1.0,2150.0,2200.0,2120.0,729472
2858,20130120,بترانس.csv,2120.0,1.0,2082.0,2140.0,2062.0,2101550
2859,20130121,بترانس.csv,2080.0,1.0,2065.0,2139.0,2060.0,1232459
2860,20130122,بترانس.csv,1994.0,1.0,2099.0,2099.0,1994.0,710432
2861,20130123,بترانس.csv,2020.0,1.0,1991.0,2079.0,1970.0,2090323
2862,20130126,بترانس.csv,1936.0,1.0,2000.0,2018.0,1936.0,2032089
2863,20130127,بترانس.csv,1884.0,1.0,1900.0,1900.0,1884.0,753707
2864,20130128,بترانس.csv,1899.0,1.0,1825.0,1910.0,1825.0,1604614
2865,20130130,بترانس.csv,1897.0,1.0,1890.0,1920.0,1880.0,745153
2866,20130202,بترانس.csv,1940.0,1.0,1900.0,1969.0,1900.0,1419893
2867,20130203,بترانس.csv,1900.0,1.0,1968.0,1968.0,1893.0,920587
2868,20130204,بترانس.csv,1883.0,1.0,1920.0,1920.0,1880.0,686541
2869,20130205,بترانس.csv,1852.0,1.0,1880.0,1909.0,1842.0,1177696
2870,20130206,بترانس.csv,1910.0,1.0,1890.0,1930.0,1835.0,1555137
2871,20130209,بترانس.csv,1964.0,1.0,1900.0,1964.0,1900.0,1596900
2872,20130211,بترانس.csv,1930.0,1.0,1958.0,1958.0,1919.0,1022021
2873,20130212,بترانس.csv,1900.0,1.0,1940.0,1941.0,1900.0,837798
2874,20130213,بترانس.csv,1900.0,1.0,1900.0,1910.0,1876.0,642471
2875,20130216,بترانس.csv,1857.0,1.0,1910.0,1915.0,1850.0,1128902
2876,20130217,بترانس.csv,1888.0,1.0,1900.0,1924.0,1863.0,1472220
2877,20130218,بترانس.csv,1854.0,1.0,1870.0,1900.0,1852.0,762145
2878,20130219,بترانس.csv,1860.0,1.0,1880.0,1914.0,1860.0,2978207
2879,20130220,بترانس.csv,1968.0,1.0,1910.0,1968.0,1910.0,1229178
2880,20130227,بترانس.csv,1830.0,1.0,1859.0,1859.0,1800.0,1145451
2881,20130302,بترانس.csv,1900.0,1.0,1880.0,1900.0,1841.0,651070
2882,20130303,بترانس.csv,1950.0,1.0,1950.0,1950.0,1921.0,2212106
2883,20130304,بترانس.csv,2028.0,1.0,2028.0,2028.0,2028.0,322665
2884,20130305,بترانس.csv,2063.0,1.0,2063.0,2063.0,2063.0,636003
2885,20130306,بترانس.csv,2050.0,1.0,2133.0,2133.0,1982.0,5731602
2886,20130309,بترانس.csv,2013.0,1.0,2022.0,2022.0,2013.0,456666
2887,20130310,بترانس.csv,1994.0,1.0,1966.0,1996.0,1966.0,4728159
2888,20130311,بترانس.csv,1908.0,1.0,1960.0,2000.0,1890.0,1142461
2889,20130312,بترانس.csv,1936.0,1.0,1900.0,1970.0,1880.0,985595
2890,20130313,بترانس.csv,1945.0,1.0,1960.0,1960.0,1924.0,893722
2891,20130316,بترانس.csv,1954.0,1.0,1902.0,1965.0,1902.0,817587
2892,20130317,بترانس.csv,1940.0,1.0,1954.0,1965.0,1912.0,1532329
2893,20130318,بترانس.csv,1960.0,1.0,1950.0,1970.0,1920.0,1268853
2894,20130325,بترانس.csv,2014.0,1.0,1990.0,2014.0,1950.0,829691
2895,20130326,بترانس.csv,2074.0,1.0,2068.0,2085.0,1955.0,1989470
2896,20130422,بترانس.csv,2110.0,1.0,2110.0,2110.0,2110.0,148798
2897,20130423,بترانس.csv,2126.0,1.0,2126.0,2126.0,2126.0,199624
2898,20130424,بترانس.csv,2149.0,1.0,2149.0,2149.0,2149.0,236104
2899,20130427,بترانس.csv,2176.0,1.0,2176.0,2176.0,2176.0,467432
2900,20130428,بترانس.csv,2230.0,1.0,2230.0,2230.0,2230.0,395136
2901,20130429,بترانس.csv,2277.0,1.0,2277.0,2277.0,2277.0,411898
2902,20130430,بترانس.csv,2327.0,1.0,2327.0,2327.0,2327.0,183697
2903,20130501,بترانس.csv,2455.0,1.0,2440.0,2537.0,2440.0,10469852
2904,20130504,بترانس.csv,2395.0,1.0,2490.0,2490.0,2395.0,6797372
2905,20130505,بترانس.csv,2308.0,1.0,2330.0,2350.0,2308.0,2289632
2906,20130506,بترانس.csv,2222.0,1.0,2280.0,2290.0,2220.0,3434180
2907,20130507,بترانس.csv,2155.0,1.0,2221.0,2270.0,2155.0,1767294
2908,20130508,بترانس.csv,2109.0,1.0,2076.0,2150.0,2076.0,1673999
2909,20130511,بترانس.csv,2182.0,1.0,2080.0,2182.0,2080.0,838898
2910,20130512,بترانس.csv,2246.0,1.0,2246.0,2246.0,2182.0,3716301
2911,20130513,بترانس.csv,2155.0,1.0,2260.0,2275.0,2155.0,1584221
2912,20130514,بترانس.csv,2080.0,1.0,2099.0,2150.0,2077.0,3721812
2913,20130515,بترانس.csv,2070.0,1.0,2148.0,2149.0,2040.0,1728857
2914,20130518,بترانس.csv,2013.0,1.0,2036.0,2086.0,1996.0,1965556
2915,20130519,بترانس.csv,2084.0,1.0,2001.0,2084.0,2000.0,1862851
2916,20130520,بترانس.csv,2111.0,1.0,2120.0,2149.0,2092.0,2115845
2917,20130521,بترانس.csv,2114.0,1.0,2145.0,2145.0,2060.0,1248685
2918,20130522,بترانس.csv,2090.0,1.0,2041.0,2105.0,2041.0,1040930
2919,20130525,بترانس.csv,2112.0,1.0,2093.0,2149.0,2093.0,2251580
2920,20130526,بترانس.csv,2090.0,1.0,2140.0,2140.0,2070.0,2193317
2921,20130527,بترانس.csv,2076.0,1.0,2100.0,2100.0,2050.0,1398535
2922,20130528,بترانس.csv,2156.0,1.0,2080.0,2156.0,2060.0,1406962
2923,20130529,بترانس.csv,2224.0,1.0,2224.0,2224.0,2166.0,6506921
2924,20130601,بترانس.csv,2149.0,1.0,2268.0,2268.0,2136.0,1773930
2925,20130602,بترانس.csv,2169.0,1.0,2101.0,2200.0,2101.0,1339226
2926,20130603,بترانس.csv,2165.0,1.0,2160.0,2218.0,2140.0,2077551
2927,20130608,بترانس.csv,2125.0,1.0,2167.0,2199.0,2120.0,714724
2928,20130609,بترانس.csv,2100.0,1.0,2123.0,2123.0,2070.0,1000005
2929,20130610,بترانس.csv,2186.0,1.0,2100.0,2186.0,2100.0,2526969
2930,20130611,بترانس.csv,2266.0,1.0,2200.0,2266.0,2190.0,3907869
2931,20130612,بترانس.csv,2345.0,1.0,2340.0,2345.0,2281.0,7227835
2932,20130615,بترانس.csv,2432.0,1.0,2432.0,2432.0,2432.0,453576
2933,20130616,بترانس.csv,2490.0,1.0,2490.0,2490.0,2490.0,784994
2934,20130617,بترانس.csv,2589.0,1.0,2589.0,2589.0,2450.0,12609402
2935,20130618,بترانس.csv,2673.0,1.0,2673.0,2673.0,2604.0,4094583
2936,20130619,بترانس.csv,2778.0,1.0,2778.0,2778.0,2778.0,1407332
2937,20130622,بترانس.csv,2889.0,1.0,2889.0,2889.0,2889.0,496441
2938,20130623,بترانس.csv,2800.0,1.0,2965.0,2965.0,2737.0,11677921
2939,20130625,بترانس.csv,2974.0,1.0,2760.0,2974.0,2746.0,9852554
2940,20130626,بترانس.csv,2995.0,1.0,2995.0,2995.0,2995.0,3354422
2941,20130702,بترانس.csv,3240.0,1.0,3116.0,3240.0,3116.0,2915988
2942,20130703,بترانس.csv,3278.0,1.0,3278.0,3278.0,3278.0,615346
2943,20130706,بترانس.csv,3385.0,1.0,3385.0,3385.0,3385.0,535280
2944,20130707,بترانس.csv,3481.0,1.0,3481.0,3481.0,3481.0,713986
2945,20130708,بترانس.csv,3614.0,1.0,3614.0,3614.0,3614.0,751389
2946,20130709,بترانس.csv,3758.0,1.0,3758.0,3758.0,3758.0,708779
2947,20130710,بترانس.csv,3900.0,1.0,3900.0,3900.0,3900.0,478774
2948,20130713,بترانس.csv,3693.0,1.0,3999.0,3999.0,3693.0,12434191
2949,20130714,بترانس.csv,3706.0,1.0,3706.0,3706.0,3706.0,730288
2950,20130715,بترانس.csv,3800.0,1.0,3568.0,3850.0,3568.0,8707546
2951,20130716,بترانس.csv,3750.0,1.0,3750.0,3818.0,3737.0,5355283
2952,20130717,بترانس.csv,3643.0,1.0,3800.0,3817.0,3643.0,3646295
2953,20130720,بترانس.csv,3817.0,1.0,3671.0,3817.0,3671.0,10704000
2954,20130721,بترانس.csv,3900.0,1.0,3963.0,3963.0,3880.0,14351759
2955,20130722,بترانس.csv,3801.0,1.0,3860.0,3948.0,3801.0,6145307
2956,20130727,بترانس.csv,3669.0,1.0,3960.0,3960.0,3669.0,1043275
2957,20130728,بترانس.csv,3620.0,1.0,3536.0,3769.0,3536.0,4965872
2958,20130729,بترانس.csv,3580.0,1.0,3610.0,3690.0,3500.0,3065527
2959,20130731,بترانس.csv,3754.0,1.0,3550.0,3754.0,3550.0,5942292
2960,20130803,بترانس.csv,3649.0,1.0,3800.0,3800.0,3591.0,5552716
2961,20130804,بترانس.csv,3480.0,1.0,3649.0,3650.0,3461.0,3073493
2962,20130805,بترانس.csv,3487.0,1.0,3450.0,3580.0,3450.0,1365915
2963,20130806,بترانس.csv,3657.0,1.0,3540.0,3657.0,3501.0,5282757
2964,20130807,بترانس.csv,3797.0,1.0,3750.0,3797.0,3747.0,3320071
2965,20130811,بترانس.csv,3944.0,1.0,3943.0,3944.0,3871.0,1703337
2966,20130812,بترانس.csv,4100.0,1.0,4100.0,4100.0,4050.0,5421270
2967,20130813,بترانس.csv,4020.0,1.0,4264.0,4264.0,3980.0,8620702
2968,20130814,بترانس.csv,4051.0,1.0,4038.0,4248.0,4035.0,7288125
2969,20130817,بترانس.csv,4241.0,1.0,4241.0,4241.0,4120.0,7231316
2970,20130818,بترانس.csv,4121.0,1.0,4328.0,4328.0,4078.0,4684220
2971,20130819,بترانس.csv,4340.0,1.0,4340.0,4340.0,4340.0,1485288
2972,20130820,بترانس.csv,4513.0,1.0,4513.0,4513.0,4513.0,353510
2973,20130821,بترانس.csv,4598.0,1.0,4598.0,4598.0,4598.0,778952
2974,20130824,بترانس.csv,4781.0,1.0,4781.0,4781.0,4781.0,2376470
2975,20130825,بترانس.csv,4870.0,1.0,4972.0,4972.0,4831.0,28153138
2976,20130826,بترانس.csv,5163.0,1.0,4850.0,5163.0,4767.0,19499314
2977,20130827,بترانس.csv,4989.0,1.0,5215.0,5215.0,4840.0,31676824
2978,20130828,بترانس.csv,4978.0,1.0,4978.0,4978.0,4978.0,971605
2979,20130831,بترانس.csv,4801.0,1.0,4980.0,5030.0,4791.0,8155940
2980,20130901,بترانس.csv,5099.0,1.0,5000.0,5099.0,4950.0,11931111
2981,20130903,بترانس.csv,4881.0,1.0,5180.0,5276.0,4881.0,8050239
2982,20130904,بترانس.csv,4794.0,1.0,4794.0,4794.0,4794.0,231594
2983,20130907,بترانس.csv,4735.0,1.0,4735.0,4735.0,4735.0,517833
2984,20130908,بترانس.csv,4650.0,1.0,4605.0,4727.0,4605.0,10495160
2985,20130909,بترانس.csv,4450.0,1.0,4700.0,4700.0,4431.0,4644201
2986,20130910,بترانس.csv,4696.0,1.0,4696.0,4696.0,4689.0,1058691
2987,20130911,بترانس.csv,4855.0,1.0,4883.0,4883.0,4720.0,7860803
2988,20130914,بترانس.csv,4790.0,1.0,4970.0,4970.0,4670.0,3202472
2989,20130915,بترانس.csv,4840.0,1.0,4850.0,4945.0,4750.0,8319691
2990,20130916,بترانس.csv,4900.0,1.0,4900.0,4940.0,4780.0,2180644
2991,20130917,بترانس.csv,5061.0,1.0,4970.0,5061.0,4911.0,6085475
2992,20130918,بترانس.csv,5254.0,1.0,5254.0,5254.0,5200.0,1360943
2993,20130921,بترانس.csv,5464.0,1.0,5464.0,5464.0,5310.0,15081773
2994,20130922,بترانس.csv,5669.0,1.0,5500.0,5680.0,5400.0,13295342
2995,20130923,بترانس.csv,5837.0,1.0,5675.0,5837.0,5675.0,11529367
2996,20130924,بترانس.csv,5605.0,1.0,5950.0,5950.0,5590.0,6907629
2997,20130925,بترانس.csv,5613.0,1.0,5630.0,5850.0,5550.0,6610450
2998,20130928,بترانس.csv,5900.0,1.0,5918.0,5918.0,5800.0,8336975
2999,20130929,بترانس.csv,5662.0,1.0,5899.0,5899.0,5662.0,6587106
3000,20130930,بترانس.csv,5454.0,1.0,5555.0,5600.0,5454.0,4177134
3001,20131001,بترانس.csv,5351.0,1.0,5450.0,5680.0,5351.0,6295363
3002,20131002,بترانس.csv,5350.0,1.0,5400.0,5500.0,5296.0,8913860
3003,20131005,بترانس.csv,5531.0,1.0,5355.0,5531.0,5355.0,3954071
3004,20131006,بترانس.csv,5400.0,1.0,5700.0,5700.0,5377.0,6532693
3005,20131007,بترانس.csv,5380.0,1.0,5490.0,5520.0,5351.0,3728890
3006,20131008,بترانس.csv,5350.0,1.0,5400.0,5554.0,5250.0,5123260
3007,20131009,بترانس.csv,5349.0,1.0,5400.0,5486.0,5311.0,7382844
3008,20131012,بترانس.csv,5400.0,1.0,5420.0,5550.0,5350.0,4966526
3009,20131013,بترانس.csv,5330.0,1.0,5440.0,5460.0,5238.0,8771898
3010,20131014,بترانس.csv,5290.0,1.0,5329.0,5400.0,5200.0,4188918
3011,20131015,بترانس.csv,5100.0,1.0,5250.0,5250.0,5080.0,7385012
3012,20131019,بترانس.csv,4939.0,1.0,5220.0,5240.0,4933.0,6686352
3013,20131020,بترانس.csv,4892.0,1.0,5000.0,5000.0,4892.0,7036051
3014,20131021,بترانس.csv,4780.0,1.0,4731.0,4950.0,4731.0,5499574
3015,20131022,بترانس.csv,4685.0,1.0,4800.0,4870.0,4650.0,3290793
3016,20131023,بترانس.csv,4903.0,1.0,4789.0,4903.0,4650.0,7240634
3017,20131026,بترانس.csv,5035.0,1.0,5030.0,5050.0,4950.0,6531719
3018,20131027,بترانس.csv,4900.0,1.0,5030.0,5030.0,4829.0,2645485
3019,20131028,بترانس.csv,4799.0,1.0,4900.0,4945.0,4780.0,2256519
3020,20131029,بترانس.csv,5009.0,1.0,4791.0,5009.0,4791.0,4283177
3021,20131030,بترانس.csv,5184.0,1.0,5184.0,5184.0,5040.0,4724936
3022,20131102,بترانس.csv,5390.0,1.0,5369.0,5390.0,5200.0,10469244
3023,20131103,بترانس.csv,5490.0,1.0,5390.0,5582.0,5350.0,13485423
3024,20131104,بترانس.csv,5309.0,1.0,5390.0,5610.0,5309.0,9903446
3025,20131105,بترانس.csv,5350.0,1.0,5300.0,5402.0,5220.0,5035334
3026,20131106,بترانس.csv,5370.0,1.0,5320.0,5480.0,5260.0,8544848
3027,20131109,بترانس.csv,5590.0,1.0,5499.0,5624.0,5488.0,13827448
3028,20131110,بترانس.csv,5383.0,1.0,5500.0,5510.0,5383.0,3674243
3029,20131111,بترانس.csv,5280.0,1.0,5190.0,5340.0,5190.0,6800104
3030,20131112,بترانس.csv,5451.0,1.0,5351.0,5451.0,5200.0,4043668
3031,20131116,بترانس.csv,5189.0,1.0,5500.0,5500.0,5189.0,8298868
3032,20131117,بترانس.csv,5069.0,1.0,5200.0,5234.0,5026.0,3718417
3033,20131118,بترانس.csv,5150.0,1.0,5051.0,5169.0,5050.0,2431279
3034,20131119,بترانس.csv,5289.0,1.0,5202.0,5340.0,5202.0,3661313
3035,20131120,بترانس.csv,5230.0,1.0,5339.0,5339.0,5160.0,2123143
3036,20131123,بترانس.csv,5439.0,1.0,5360.0,5439.0,5311.0,7288578
3037,20131124,بترانس.csv,5650.0,1.0,5650.0,5650.0,5650.0,3457093
3038,20131125,بترانس.csv,5876.0,1.0,5876.0,5876.0,5876.0,1236892
3039,20131126,بترانس.csv,6020.0,1.0,6111.0,6111.0,5901.0,35535897
3040,20131127,بترانس.csv,6335.0,1.0,6076.0,6335.0,5860.0,21140315
3041,20131130,بترانس.csv,6514.0,1.0,6514.0,6514.0,6514.0,4533035
3042,20131201,بترانس.csv,6501.0,1.0,6774.0,6774.0,6501.0,35182009
3043,20131202,بترانس.csv,6466.0,1.0,6600.0,6679.0,6466.0,19901593
3044,20131203,بترانس.csv,6237.0,1.0,6420.0,6650.0,6237.0,6873433
3045,20131204,بترانس.csv,6420.0,1.0,6220.0,6450.0,6220.0,4258445
3046,20131214,بترانس.csv,6500.0,1.0,6700.0,6900.0,6470.0,12961940
3047,20131215,بترانس.csv,6408.0,1.0,6450.0,6690.0,6408.0,11320684
3048,20131216,بترانس.csv,6230.0,1.0,6400.0,6550.0,6215.0,8670644
3049,20131217,بترانس.csv,6330.0,1.0,6260.0,6410.0,6099.0,10168231
3050,20131218,بترانس.csv,6506.0,1.0,6380.0,6506.0,6350.0,10572633
3051,20131221,بترانس.csv,6670.0,1.0,6650.0,6749.0,6370.0,13696308
3052,20131222,بترانس.csv,6440.0,1.0,6660.0,6699.0,6440.0,5358948
3053,20131224,بترانس.csv,6529.0,1.0,6580.0,6727.0,6431.0,13718486
3054,20131225,بترانس.csv,6570.0,1.0,6466.0,6650.0,6466.0,4989349
3055,20131228,بترانس.csv,6840.0,1.0,6700.0,6840.0,6610.0,10037650
3056,20131229,بترانس.csv,7055.0,1.0,7055.0,7055.0,7006.0,9324895
3057,20131230,بترانس.csv,7210.0,1.0,7337.0,7337.0,7101.0,20431027
3058,20140101,بترانس.csv,7101.0,1.0,7150.0,7470.0,7101.0,7380488
