tic,date,open,high,low,close,volume,value,count,yesterdayclose
????_??6,20100228,11977.9,12015,11977.9,12009,89157986,2.16751E+11,7588,11963.5
????_??6,20100301,12018.6,12052.9,12018.6,12048.9,77879058,1.8813E+11,7228,12009
????_??6,20100302,12071,12116.1,12071,12111.1,120970786,2.23549E+11,9411,12048.9
????_??6,20100303,12131,12140.1,12126.3,12133.4,90952002,2.13242E+11,7620,12111.1
????_??6,20100306,12168.9,12222.7,12168.9,12221.3,133647392,2.89903E+11,9358,12133.4
????_??6,20100307,12249.8,12254.8,12243.3,12248.9,122545567,2.69789E+11,10109,12221.3
????_??6,20100308,12266.5,12308.5,12266.5,12307.2,120332765,2.82943E+11,9100,12248.9
????_??6,20100309,12324,12429.1,12324,12429.1,175430903,3.69641E+11,11719,12307.2
????_??6,20100310,12444.7,12456,12444.7,12446.8,100725271,2.29648E+11,8910,12429.1
????_??6,20100313,12443.3,12451.1,12440.4,12440.5,139623330,2.85646E+11,11031,12446.8
????_??6,20100314,12446.9,12581.3,12446.9,12549.1,138358014,3.033E+11,10501,12440.5
????_??6,20100315,12551.8,12568.3,12533.5,12533.6,156932283,3.21674E+11,9182,12549.1
????_??6,20100316,12534.1,12534.1,12499.7,12499.7,87984066,2.14993E+11,7173,12533.6
????_??6,20100317,12502.9,12537.5,12502.7,12536.7,118551848,2.53597E+11,8042,12499.7
????_??6,20100327,12548.8,12614.5,12548.8,12613.9,45137686,1.1769E+11,3093,12536.7
????_??6,20100328,12625.5,12732.8,12625.5,12732.1,75566726,1.67003E+11,5579,12613.9
????_??6,20100329,12761.6,12823.9,12761.6,12823.9,90322846,2.38891E+11,6751,12732.1
????_??6,20100330,12831.6,12867.4,12831.6,12867,88019656,2.25755E+11,7877,12823.9
????_??6,20100331,12873.7,12945,12873.7,12945,100122918,2.4346E+11,8436,12867
????_??6,20100403,12959.8,13136.6,12959.8,13135.7,151297167,3.2826E+11,10286,12945
????_??6,20100404,13206.5,13336.9,13206.5,13320.1,291708936,6.57691E+11,15598,13135.7
????_??6,20100405,13324.9,13345.5,13317,13317,118231483,2.55783E+11,9453,13320.1
????_??6,20100406,13328.9,13476.5,13328.9,13476.5,183605885,4.03023E+11,12909,13317
????_??6,20100407,13519.2,13695.5,13519.2,13681.2,156520504,4.0399E+11,11179,13476.5
????_??6,20100410,13729.2,13780.7,13729.2,13754,215372090,4.70438E+11,13004,13681.2
????_??6,20100411,13779.1,13821.8,13779.1,13802.6,153871646,3.70942E+11,11310,13754
????_??6,20100412,13874,13876,13826.5,13832.8,193265941,5.62773E+11,12645,13802.6
????_??6,20100413,13894.1,13928.4,13870,13904,227328739,6.16917E+11,13578,13832.8
????_??6,20100414,13941.6,13943,13903.4,13903.4,450335597,1.38798E+12,22578,13904
????_??6,20100417,13888.2,13888.2,13815.7,13815.7,153860325,5.6328E+11,10488,13903.4
????_??6,20100418,13833.3,13935,13833.3,13935,244055317,6.00859E+11,13516,13815.7
????_??6,20100419,14015.5,14140.4,14015.5,14138.3,246656910,6.17629E+11,14478,13935
????_??6,20100420,14209.8,14228.5,14185.7,14185.7,278185550,7.85745E+11,15521,14138.3
????_??6,20100421,14206.2,14206.2,14128.6,14129.2,323697533,9.77438E+11,18903,14185.7
????_??6,20100424,14115.5,14119.8,14079.8,14079.9,156980133,5.0097E+11,10262,14129.2
????_??6,20100425,14048.6,14081.5,13996.5,14053.3,308552662,7.90223E+11,17801,14079.9
????_??6,20100426,14040.9,14145.5,14040.9,14129,252206408,6.6321E+11,15797,14053.3
????_??6,20100427,14213.4,14215.2,14136.8,14139.4,202347867,5.38123E+11,13030,14129
????_??6,20100428,14133.1,14133.1,14012.5,14012.5,202252517,4.88033E+11,11531,14139.4
????_??6,20100501,14029.6,14146.1,14029.6,14136.7,217862462,5.18579E+11,10913,14012.5
????_??6,20100502,14162.2,14162.2,14085.9,14085.9,213361090,5.18494E+11,11849,14136.7
????_??6,20100503,14114.6,14114.6,14012.5,14012.6,180414962,4.44717E+11,11280,14085.9
????_??6,20100504,14034.1,14040.2,14012.8,14036.7,216577912,5.02556E+11,12309,14012.6
????_??6,20100505,14022,14022,13943.7,13944.8,318453044,9.96434E+11,18554,14036.7
????_??6,20100508,13923.7,13925.6,13908.3,13920.5,193582075,6.16131E+11,11170,13944.8
????_??6,20100509,13943.4,14014.3,13943.4,14014.3,196029862,5.95202E+11,12639,13920.5
????_??6,20100510,14044.3,14099.5,14044.3,14099.5,170029526,4.90481E+11,12785,14014.3
????_??6,20100511,14130.9,14140.2,14116.8,14131.7,143837329,4.20265E+11,10615,14099.5
????_??6,20100512,14133.2,14133.2,14105.3,14105.3,149819503,4.1463E+11,8528,14131.7
????_??6,20100515,14119.3,14128.3,14091.3,14096.1,134183685,3.59557E+11,8623,14105.3
????_??6,20100516,14108.8,14138.8,14108.4,14138.8,121789090,3.14502E+11,9199,14096.1
????_??6,20100518,14132.3,14177.1,14132.3,14156.7,158946290,3.80631E+11,9830,14138.8
????_??6,20100519,14173.4,14177.9,14141,14155.6,222853636,5.00051E+11,10775,14156.7
????_??6,20100522,14159,14159,14117.2,14117.2,128192549,2.71163E+11,8881,14155.6
????_??6,20100523,14114.2,14114.8,14076,14080.5,91492658,2.40327E+11,7640,14117.2
????_??6,20100524,14094.3,14115.9,14094.3,14115.5,271314908,7.08493E+11,6607,14080.5
????_??6,20100525,14123.8,14189,14123.8,14184.3,151992067,3.74768E+11,6249,14115.5
????_??6,20100526,14187.2,14189,14150.6,14153.8,254828817,6.70161E+11,11512,14184.3
????_??6,20100529,14159.8,14161.1,14119.9,14119.9,136232482,3.40027E+11,9373,14153.8
????_??6,20100530,14117.2,14119.4,14063.4,14087.6,96089027,2.18738E+11,8294,14119.9
????_??6,20100531,14088,14092.8,14038.3,14038.3,149932415,4.39295E+11,8398,14087.6
????_??6,20100601,14043.6,14116.8,14043.6,14109,151026767,3.87795E+11,9192,14038.3
????_??6,20100602,14127.2,14182.4,14127.2,14182.4,163721948,4.46823E+11,10337,14109
????_??6,20100606,14194.9,14200.4,14164.7,14164.7,130511171,4.58967E+11,8609,14182.4
????_??6,20100607,14174,14176.3,14128.3,14135.3,93223612,2.17331E+11,7767,14164.7
????_??6,20100608,14137.3,14188.1,14130.7,14148.8,144469679,3.64503E+11,9429,14135.3
????_??6,20100609,14144.6,14144.6,14055.1,14055.1,84357938,2.86913E+11,7038,14148.8
????_??6,20100612,14053.8,14114.9,14053.8,14114.9,86412906,2.16873E+11,7093,14055.1
????_??6,20100613,14121.6,14180.3,14121.6,14180.3,95084257,2.83558E+11,8714,14114.9
????_??6,20100614,14214,14288.5,14214,14288.5,545155521,1.40128E+12,10702,14180.3
????_??6,20100615,14317.7,14394.3,14317.7,14394.2,163608721,4.32561E+11,11894,14288.5
????_??6,20100616,14407.9,14407.9,14371.6,14372,141295640,3.56465E+11,10554,14394.2
????_??6,20100619,14377.8,14381.9,14340.6,14340.6,272912807,5.44598E+11,8384,14372
????_??6,20100620,14348.9,14371.6,14280.9,14280.9,138562951,4.22917E+11,9731,14340.6
????_??6,20100621,14272.3,14272.6,14251.9,14257,130157919,2.72361E+11,9046,14280.9
????_??6,20100622,14287.7,14350.6,14287.7,14350.6,107310673,2.55617E+11,8090,14257
????_??6,20100623,14375.9,14491.6,14375.9,14489.4,131502944,3.09704E+11,9003,14350.6
????_??6,20100627,14494.5,14510,14488.9,14503,71865189,3.88364E+11,6383,14489.4
????_??6,20100628,14510.2,14529.5,14500.9,14500.9,96794251,2.26728E+11,8113,14503
????_??6,20100629,14503.3,14545.3,14484.6,14545.3,100238112,2.39396E+11,8712,14500.9
????_??6,20100630,14554,14557,14549,14552.3,101106719,2.2881E+11,8273,14545.3
????_??6,20100703,14552.3,14567.3,14546.2,14561.1,76513858,1.8372E+11,6689,14552.3
????_??6,20100704,14563.8,14563.8,14504.2,14504.2,75402369,1.68487E+11,7075,14561.1
????_??6,20100705,14504.1,14554.5,14503.6,14553.2,135870574,3.07338E+11,8734,14504.2
????_??6,20100706,14560,14584.9,14560,14571.6,116527307,3.05537E+11,9173,14553.2
????_??6,20100707,14585.8,14718.9,14585.8,14718.8,229959926,5.36403E+11,13665,14571.6
????_??6,20100711,14743.2,14883.4,14743.2,14883.4,157735172,3.75158E+11,8924,14718.8
????_??6,20100712,14922.5,14994.5,14922.5,14981.5,186618512,5.21877E+11,11835,14883.4
????_??6,20100713,15014.2,15014.2,14998.9,15005.9,161137491,4.26819E+11,11126,14981.5
????_??6,20100714,15051.9,15080.4,15051.9,15080.4,280464177,6.8926E+11,16076,15005.9
????_??6,20100717,15082.4,15118.1,15081.4,15118,221550995,4.51714E+11,12025,15080.4
????_??6,20100718,15138.5,15189,15138.5,15189,173240919,3.84635E+11,12295,15118
????_??6,20100719,15197,15245.2,15197,15244.8,141083056,3.52302E+11,10658,15189
????_??6,20100720,15275.5,15346,15275.5,15344.6,142312762,3.04993E+11,11682,15244.8
????_??6,20100721,15355.7,15382.1,15346.9,15360.7,216035455,4.44568E+11,12287,15344.6
????_??6,20100724,15382.1,15456.2,15382.1,15455.4,131212229,4.01387E+11,9687,15360.7
????_??6,20100725,15501.1,15661.1,15501.1,15660.9,162182763,3.74266E+11,11500,15455.4
????_??6,20100726,15705.4,15758.3,15705.4,15746.5,200942052,4.67825E+11,13196,15660.9
????_??6,20100728,15751.1,15796.3,15746.7,15794.1,131213546,2.82394E+11,10349,15746.5
????_??6,20100731,15820.9,15849,15820.9,15840.5,197464150,4.76838E+11,11941,15794.1
????_??6,20100801,15844.6,15893,15843.5,15870,138090259,3.19166E+11,12335,15840.5
????_??6,20100802,15923.2,16078.1,15923.2,16078.1,170244608,4.36444E+11,12034,15870
????_??6,20100803,16152.9,16281.7,16149.1,16281.7,223494427,5.54186E+11,15654,16078.1
????_??6,20100804,16335.3,16340.2,16317.8,16317.9,206577626,4.98304E+11,15317,16281.7
????_??6,20100807,16338,16607.5,16338,16606.1,207915526,5.61805E+11,16516,16317.9
????_??6,20100808,16625.2,16628.5,16585,16625.9,180649823,4.66082E+11,14010,16606.1
????_??6,20100809,16640.9,16694.4,16640.9,16674.4,186772548,4.84366E+11,14695,16625.9
????_??6,20100810,16719.7,16841.5,16719.7,16841.4,206365883,5.25948E+11,14625,16674.4
????_??6,20100811,16916.2,17001.2,16916.2,16995.1,287642494,7.68062E+11,18677,16841.4
????_??6,20100814,16986.9,16990.6,16864.6,16864.6,238704229,4.93726E+11,13971,16995.1
????_??6,20100815,16854.9,16854.9,16695.8,16701.1,140990932,3.69376E+11,11928,16864.6
????_??6,20100816,16692.4,16767.8,16692.4,16766.9,195629606,4.63298E+11,13964,16701.1
????_??6,20100817,16798.9,16911.1,16798.9,16910.8,164308813,3.89887E+11,10970,16766.9
????_??6,20100818,16952,17011.9,16952,17009.6,208228451,5.46648E+11,18131,16910.8
????_??6,20100821,17048.7,17060.4,16974.6,16974.6,180782413,5.1786E+11,17145,17009.6
????_??6,20100822,16981,16984.4,16957.6,16957.6,128467541,3.96324E+11,13131,16974.6
????_??6,20100823,16989.7,17116.7,16989.7,17116.7,166586919,4.85941E+11,14584,16957.6
????_??6,20100824,17136.4,17152.7,17114.9,17152.7,262420041,6.5431E+11,14398,17116.7
????_??6,20100825,17180.3,17238.4,17180.3,17233.1,204370870,5.96875E+11,15784,17152.7
????_??6,20100828,17270.9,17401,17270.9,17401,359944192,8.66823E+11,17058,17233.1
????_??6,20100829,17442.7,17767.8,17442.7,17767.8,288380554,7.63126E+11,20388,17401
????_??6,20100830,17838,17944.2,17838,17938,331446555,9.69154E+11,18198,17767.8
????_??6,20100831,17939.7,17956.3,17936.4,17955.7,773558408,1.89593E+12,20335,17938
????_??6,20100904,18044.5,18315.8,18044.5,18315.8,259943797,8.23219E+11,19343,17955.7
????_??6,20100905,18416.4,18638.5,18416.4,18636.1,358195683,9.99725E+11,22112,18315.8
????_??6,20100906,18716.9,18719.9,18648.2,18648.2,275407834,8.37424E+11,17034,18636.1
????_??6,20100907,18678.7,18678.7,18458.9,18458.9,756582268,2.07927E+12,19896,18648.2
????_??6,20100908,18440.4,18440.4,18389.7,18429.6,436068037,1.3877E+12,16209,18458.9
????_??6,20100912,18451.9,18534.5,18451.9,18533.4,131013447,3.9316E+11,11788,18429.6
????_??6,20100913,18569,18610.2,18533.7,18533.7,202855124,5.86128E+11,17403,18533.4
????_??6,20100914,18550.8,18550.8,18539.1,18543.1,135499142,3.75567E+11,12324,18533.7
????_??6,20100915,18548.7,18560,18529.5,18555.7,137707428,3.5859E+11,13090,18543.1
????_??6,20100918,18577.6,18676.2,18577.6,18657.7,179417543,5.3213E+11,14146,18555.7
????_??6,20100919,18662.7,18662.7,18487.6,18487.6,202994172,6.05991E+11,14578,18657.7
????_??6,20100920,18492.7,18492.7,18303.3,18303.3,181525662,5.98668E+11,11871,18487.6
????_??6,20100921,18292.5,18413,18269.5,18413,156680239,4.75468E+11,13060,18303.3
????_??6,20100922,18477.4,18548.6,18477.4,18548.6,132004796,4.30418E+11,11985,18413
????_??6,20100925,18581.1,18682.2,18581.1,18673.3,162847074,5.23038E+11,11715,18548.6
????_??6,20100926,18684.8,18684.8,18527.8,18527.8,129813292,3.74258E+11,11856,18673.3
????_??6,20100927,18506.3,18506.3,18405.6,18405.6,210951608,5.70963E+11,9977,18527.8
????_??6,20100928,18394.7,18544.2,18394.7,18535.3,213303754,7.13705E+11,13939,18405.6
????_??6,20100929,18563.8,18673,18563.8,18671.3,156251932,5.50602E+11,14324,18535.3
????_??6,20101002,18710.9,18800.3,18710.9,18790.4,162936190,5.07632E+11,15309,18671.3
????_??6,20101003,18822.2,18833.7,18762.4,18762.4,187435376,4.85142E+11,13888,18790.4
????_??6,20101005,18763.9,18765.7,18749.8,18749.9,138897449,3.6955E+11,11776,18762.4
????_??6,20101006,18759.1,18884.8,18759.1,18871.8,178844353,4.8525E+11,14234,18749.9
????_??6,20101009,18977,19003.4,18937.7,18937.7,181030660,4.85011E+11,13255,18871.8
????_??6,20101010,18943.4,18943.4,18641.9,18642,172965340,4.66367E+11,13719,18937.7
????_??6,20101011,18638.4,18638.4,18564,18564,147923060,3.90624E+11,13009,18642
????_??6,20101012,18553.7,18553.7,18282.9,18283,169892710,4.90805E+11,12589,18564
????_??6,20101013,18257.4,18265.4,17895.7,17902.5,137461925,3.76391E+11,9592,18283
????_??6,20101016,17850.6,17973.1,17833.2,17973.1,152942144,3.84139E+11,13513,17902.5
????_??6,20101017,18010,18111.2,18010,18111.1,104436781,2.74213E+11,10290,17973.1
????_??6,20101018,18144.6,18345.3,18144.6,18343.8,136220094,4.76243E+11,11376,18111.1
????_??6,20101019,18407,18418.2,18292.9,18292.9,143578748,4.03108E+11,12213,18343.8
????_??6,20101020,18292.5,18292.5,18229.5,18229.5,80175247,2.2212E+11,8065,18292.9
????_??6,20101023,18236.8,18345.5,18236.8,18324.6,104528143,2.62726E+11,9851,18229.5
????_??6,20101024,18321.1,18321.1,18163.6,18163.7,105045511,3.15931E+11,8417,18324.6
????_??6,20101025,18137.3,18137.3,18035.5,18035.9,105456311,3.03992E+11,8659,18163.7
????_??6,20101026,18038.5,18057.3,18006.1,18006.1,83742824,2.31631E+11,8203,18035.9
????_??6,20101027,18008.2,18008.2,17947.7,17956.4,80783241,2.17778E+11,8241,18006.1
????_??6,20101030,17963.2,18034.9,17963.2,18034.9,96297600,2.8635E+11,10105,17956.4
????_??6,20101031,18053.4,18078.9,18011,18011,85283569,2.35427E+11,9681,18034.9
????_??6,20101101,18013.8,18014.2,17972.9,17972.9,67588373,1.92196E+11,7321,18011
????_??6,20101102,17972.6,17976.4,17958.4,17960.5,75637904,2.06528E+11,7462,17972.9
????_??6,20101103,17959.4,17976.7,17958.7,17976.7,116782598,3.02353E+11,10678,17960.5
????_??6,20101106,17984.3,18090.3,17984.3,18089.8,102635264,2.8958E+11,14911,17976.7
????_??6,20101107,18092.6,18098.1,18015.9,18015.9,126159340,3.05393E+11,10941,18089.8
????_??6,20101108,18010,18010,17969.5,17969.5,75967796,2.20188E+11,15358,18015.9
????_??6,20101109,17976.9,18038.5,17976.9,18038.5,103498633,2.49963E+11,10097,17969.5
????_??6,20101110,18070,18113.5,18070,18113.4,91429615,2.68789E+11,9203,18038.5
????_??6,20101113,18118.1,18118.9,18044.3,18044.3,83208785,2.44939E+11,8319,18113.4
????_??6,20101114,18049.8,18055.9,18042.1,18042.1,274935854,7.55385E+11,8071,18044.3
????_??6,20101115,18079.4,18109.9,18035.6,18035.6,91592378,2.56133E+11,9127,18042.1
????_??6,20101116,18033.9,18036.4,18020.1,18021,189961237,3.79331E+11,7775,18035.6
????_??6,20101120,18022,18073.1,18022,18062.5,106277223,2.8483E+11,9229,18021
????_??6,20101121,18065,18140.9,18065,18133.7,156315671,4.60857E+11,10184,18062.5
????_??6,20101122,18133.7,18273.3,18133.7,18257.8,178658821,4.46536E+11,9098,18133.7
????_??6,20101123,18263.5,18263.5,18225.6,18226.6,98046600,2.57754E+11,12646,18257.8
????_??6,20101124,18226.5,18289.2,18226.5,18289.2,98254928,2.61644E+11,8509,18226.6
????_??6,20101127,18300.9,18431,18300.9,18427.7,104375710,2.82778E+11,8816,18289.2
????_??6,20101128,18436.5,18463.4,18404.5,18404.5,204267641,5.76939E+11,9411,18427.7
????_??6,20101129,18404.9,18404.9,18284.7,18284.7,343118577,1.08115E+12,8907,18404.5
????_??6,20101130,18281.1,18281.1,18242.6,18242.6,78442221,2.29172E+11,6529,18284.7
????_??6,20101201,18246.8,18280.1,18246.6,18280,110829467,3.31775E+11,8657,18242.6
????_??6,20101204,18285.7,18299,18285.7,18292.4,98215627,3.01054E+11,14170,18280
????_??6,20101205,18296.2,18338.1,18292.9,18319.3,93292287,2.55383E+11,12556,18292.4
????_??6,20101206,18315.5,18318.6,18291.9,18291.9,76759123,2.09475E+11,7859,18319.3
????_??6,20101207,18292.7,18317.3,18291.1,18317.3,132222013,4.56753E+11,8436,18291.9
????_??6,20101208,18323.5,18371.3,18323.5,18371.2,107806050,2.86563E+11,8328,18317.3
????_??6,20101211,18387.7,18468.7,18387.7,18460.3,82165404,2.72506E+11,8200,18371.2
????_??6,20101212,18484.2,18485.3,18443.7,18443.7,78172786,2.20238E+11,9452,18460.3
????_??6,20101213,18445.6,18447.8,18414.7,18414.7,89859832,3.67135E+11,7117,18443.7
????_??6,20101214,18413.9,18415.2,18405.9,18414.3,59056214,1.93162E+11,7113,18414.7
????_??6,20101218,18420.7,18431.1,18366.4,18366.4,105041287,2.81602E+11,9423,18414.3
????_??6,20101219,18377,18377,18203.4,18203.4,128833693,3.34108E+11,12370,18366.4
????_??6,20101220,18206.6,18249.8,18206.6,18249.7,74208835,2.14913E+11,10002,18203.4
????_??6,20101221,18258.1,18375.5,18258.1,18353.1,99248936,2.62924E+11,8706,18249.7
????_??6,20101222,18352.1,18409.7,18352.1,18398.9,83806136,2.62224E+11,8827,18353.1
????_??6,20101225,18437.4,18585.8,18437.4,18585.8,131291490,3.86167E+11,10787,18398.9
????_??6,20101226,18630.7,18723.1,18630.7,18723.1,156978567,3.93941E+11,12257,18585.8
????_??6,20101227,18746.7,18756.9,18683.3,18689,124458618,3.56183E+11,12242,18723.1
????_??6,20101228,18696.7,18773.5,18696.7,18771.4,137384214,3.71415E+11,9911,18689
????_??6,20101229,18801.5,18866.7,18801.5,18855.2,213007317,6.87038E+11,18082,18771.4
????_??6,20110101,18885.2,18908.4,18849.1,18849.1,90076715,3.1221E+11,10313,18855.2
????_??6,20110102,18848.6,18899.2,18848.5,18898.1,106213695,3.09636E+11,11060,18849.1
????_??6,20110103,18890,19021,18890,19021,214754684,6.28324E+11,14816,18898.1
????_??6,20110104,19019.1,19200.4,19019.1,19200.4,123616822,4.29938E+11,12861,19021
????_??6,20110105,19238.1,19361.5,19238.1,19361.5,447734859,1.5467E+12,14484,19200.4
????_??6,20110108,19368.6,19459.8,19368.6,19451.5,177746384,5.22527E+11,14623,19361.5
????_??6,20110109,19451.2,19700,19451.2,19699.9,421568151,1.10886E+12,17678,19451.5
????_??6,20110110,19733.5,19822.9,19681.8,19690.9,495911218,1.41237E+12,27253,19699.9
????_??6,20110111,19663.1,19779.9,19647,19778.6,206947898,6.0993E+11,19239,19690.9
????_??6,20110112,19785.5,19802.5,19759.1,19759.1,148537241,4.47055E+11,13613,19778.6
????_??6,20110115,19743.8,19765.9,19705.3,19705.3,126315486,4.24523E+11,11729,19759.1
????_??6,20110116,19714.2,19830.6,19714.2,19830.6,166261354,5.15739E+11,14999,19705.3
????_??6,20110117,19881.7,19907,19881.7,19904.7,198485692,5.82522E+11,15691,19830.6
????_??6,20110118,19933.3,19942.2,19929.8,19937.9,235589631,7.45324E+11,17506,19904.7
????_??6,20110119,20014.1,20206.6,20014.1,20206.6,282045273,8.29652E+11,19751,19937.9
????_??6,20110122,20206.5,20352.8,20206.5,20352.7,298718150,7.68463E+11,18890,20206.6
????_??6,20110123,20421.1,20421.1,20399.7,20416,193496437,5.18619E+11,16029,20352.7
????_??6,20110124,20415.6,20462.9,20415.6,20462.6,162893811,4.23448E+11,18556,20416
????_??6,20110126,20462,20689.6,20462,20684.8,183487574,6.06046E+11,20167,20462.6
????_??6,20110129,20715.3,20938.4,20715.3,20905.9,166481765,5.01734E+11,19113,20684.8
????_??6,20110130,20916.4,20919.3,20876.6,20877.6,131774826,4.56943E+11,17006,20905.9
????_??6,20110131,20880,20999.2,20880,20997.1,213989502,6.31511E+11,18600,20877.6
????_??6,20110201,21054.7,21349.4,21054.7,21349.4,218114066,7.10959E+11,17159,20997.1
????_??6,20110205,21428.2,21810.8,21428.2,21810.7,310454275,1.04163E+12,21252,21349.4
????_??6,20110206,21908,21908,21833.1,21840,342749972,1.17237E+12,24075,21810.7
????_??6,20110207,21841.8,21964,21841.8,21944.4,243592523,8.10844E+11,19429,21840
????_??6,20110208,21944.8,21962.2,21867.4,21867.4,150559513,5.82801E+11,17887,21944.4
????_??6,20110209,21867.5,21935.2,21867.5,21929,171546808,6.07819E+11,16684,21867.4
????_??6,20110212,21929.8,22013.9,21929.8,22000.5,168269794,6.07206E+11,13595,21929
????_??6,20110213,21991.4,22136.5,21991.4,22136.5,155370622,5.61802E+11,15804,22000.5
????_??6,20110214,22134.3,22268,22134.3,22260.4,245331963,8.45004E+11,20165,22136.5
????_??6,20110215,22262.8,22324.4,22262.8,22270.4,178695248,6.33709E+11,19284,22260.4
????_??6,20110216,22248.4,22248.4,22167.8,22188.3,176118692,5.38376E+11,13888,22270.4
????_??6,20110219,22198.1,22200.3,22090.3,22090.3,122153446,3.65229E+11,12294,22188.3
????_??6,20110220,22087.2,22087.2,21762.2,21762.2,107562410,3.6232E+11,11781,22090.3
????_??6,20110222,21753.9,21789.3,21721,21739.4,189374740,5.62087E+11,13067,21762.2
????_??6,20110223,21754.7,21770.3,21749.5,21749.5,181064082,5.50946E+11,15132,21739.4
????_??6,20110226,21733.1,21874.4,21733.1,21867.9,151061234,5.69597E+11,14841,21749.5
????_??6,20110227,21864.3,21921.4,21864.3,21900.5,145648817,4.48521E+11,15891,21867.9
????_??6,20110228,21888.4,21888.4,21663.3,21663.3,157620419,4.64191E+11,17560,21900.5
